,고유번호,식당 이름,X,Y,도로명 주소,웹 주소
1335,856645428,피자보이시나 신촌점,126.93887289958178,37.55810668247832,서울 서대문구 명물길 36-7,http://place.map.kakao.com/856645428
1336,10618101,와사비,126.939201121121,37.5580978419782,서울 서대문구 연세로4길 50,http://place.map.kakao.com/10618101
1337,278920001,오디너리재즈클럽 신촌점,126.93884481437861,37.5578507847512,서울 서대문구 연세로4길 40,http://place.map.kakao.com/278920001
1338,1580106975,플릭온커피,126.938873068866,37.5578994532281,서울 서대문구 연세로4길 40,http://place.map.kakao.com/1580106975
1339,168159522,신촌아지트,126.939119797665,37.5578959767178,서울 서대문구 연세로4길 42-3,http://place.map.kakao.com/168159522
1340,319636677,영웅갈비찜별사랑불고기 신촌점,126.939017881828,37.5579653009023,서울 서대문구 연세로4길 46,http://place.map.kakao.com/319636677
1341,16051017,예스터데이,126.939201118193,37.5581014459651,서울 서대문구 연세로4길 48,http://place.map.kakao.com/16051017
1342,8549805,카사블랑카,126.939192061079,37.5581050452893,서울 서대문구 연세로4길 50,http://place.map.kakao.com/8549805
1343,1880825516,마마테이블 신촌점,126.93888442336,37.5578544092489,서울 서대문구 연세로4길 40,http://place.map.kakao.com/1880825516
1344,23255598,아벡데프리츠 신촌점,126.939092623452,37.557910378657,서울 서대문구 연세로4길 42-3,http://place.map.kakao.com/23255598
1345,1769636968,유자미,126.93905862265015,37.55796892592608,서울 서대문구 연세로4길 46,http://place.map.kakao.com/1769636968
1346,193971778,카페 바람,126.93981579490435,37.55794769037941,서울 서대문구 연세로2나길 57,http://place.map.kakao.com/193971778
1347,2020240735,포티드,126.938816185683,37.5582598226086,서울 서대문구 명물길 36-3,http://place.map.kakao.com/2020240735
1348,7893323,배스킨라빈스 CAFE31신촌점,126.938757259617,37.5583498917658,서울 서대문구 명물길 38,http://place.map.kakao.com/7893323
1349,26808522,키친31,126.93931421073984,37.55820601981053,서울 서대문구 연세로4길 52,http://place.map.kakao.com/26808522
1350,447972484,고르드,126.93894275926998,37.558486939391805,서울 서대문구 명물길 42,http://place.map.kakao.com/447972484
1351,13565339,어머니가구워주신 생선구이,126.93894728712081,37.558486040736156,서울 서대문구 명물길 42,http://place.map.kakao.com/13565339
1352,17358576,마이시크릿메이트,126.93907653072309,37.558214907378556,서울 서대문구 연세로4길 47,http://place.map.kakao.com/17358576
1353,12591155,초코블로썸,126.939196236748,37.5585375260353,서울 서대문구 명물길 50-4,http://place.map.kakao.com/12591155
1354,13597691,Q 1호점,126.939359294803,37.5584366982255,서울 서대문구 연세로4길 55,http://place.map.kakao.com/13597691
1355,14682715,태백산맥 신촌1호점,126.939205364189,37.5584474310306,서울 서대문구 명물길 46-5,http://place.map.kakao.com/14682715
1356,1386668708,홍곱창 신촌점,126.93920074044,37.5585663602598,서울 서대문구 명물길 50-4,http://place.map.kakao.com/1386668708
1357,449952387,혼밥대장 본점,126.938974729775,37.5581427750381,서울 서대문구 연세로4길 45,http://place.map.kakao.com/449952387
1358,2140868184,마포등심 신촌점,126.939087585898,37.5585374700318,서울 서대문구 명물길 46,http://place.map.kakao.com/2140868184
1359,27197067,직화홍선생,126.9389517988,37.558504964007,서울 서대문구 명물길 42,http://place.map.kakao.com/27197067
1360,1667847747,육회꽃피다,126.939087591766,37.5585302620585,서울 서대문구 명물길 46,http://place.map.kakao.com/1667847747
